,Estimate#,Converted#,CompanyName,PriceTotal,DateCreated,DateConverted,DateLost,DateVoided
8140,15080,294988,Capital Power Corporation,1785.85,12/18/2019 9:03,12/19/2019 12:19,,
8141,15081,,Workpointe,164.6,12/18/2019 9:50,,1/30/2020 16:33,
8142,15082,294592,RedRock Security,192.88,12/18/2019 9:51,12/18/2019 12:00,,
8143,15083,,AFCO Avports Managment,232.5,12/18/2019 10:11,,3/27/2020 13:47,
8144,15084,,Quick Signs Inc.,3293.51,12/18/2019 10:16,,4/2/2020 11:17,
8145,15085,,"Ad Art, Inc",1130.5,12/18/2019 10:20,,4/15/2020 9:08,
8146,15086,302137,Heintz Construction,2923.44,12/18/2019 10:22,1/16/2020 16:44,,
8147,15087,294861,US Imaging Inc.,272.7,12/18/2019 10:28,12/19/2019 8:31,,
8148,15088,295967,Lahey Hospital & Medical Center,52.59,12/18/2019 10:34,12/26/2019 10:46,,
8149,15089,294578,Wauconda CUSD 118,264.5,12/18/2019 10:42,12/18/2019 11:30,,
8150,15090,295106,Soundvet,49.04,12/18/2019 10:52,12/19/2019 15:54,,
8151,15091,295045,GreenStar Food Co-op,78.3,12/18/2019 11:44,12/19/2019 13:58,,
8152,15092,302393,Pilkington North America Inc.,65.67,12/18/2019 12:09,1/17/2020 12:42,,
8153,15093,294736,Thinkspring LLC,347.15,12/18/2019 12:50,12/18/2019 15:41,,
8154,15094,,NOAA Radar Operations Center,4641.36,12/18/2019 13:02,,2/19/2020 13:15,
8155,15095,294731,Community Systems Inc.,32.33,12/18/2019 13:03,12/18/2019 15:31,,
8156,15096,305885,Tetra Tech / Maytag Joint Venture,5252.05,12/18/2019 13:06,1/28/2020 11:13,,
8157,15097,,G&G Equipment Specialists,168.5,12/18/2019 13:16,,3/18/2020 14:09,
8237,15098,295037,Vallen,14,12/18/2019 13:26,12/19/2019 13:48,,
8238,15099,294682,Cornerstone Tool,42.5,12/18/2019 13:28,12/18/2019 14:28,,
8239,15100,301796,New Canaan Country School,124.5,12/18/2019 13:36,1/16/2020 9:57,,
8240,15101,294699,Orange County Public Schools,49.5,12/18/2019 13:55,12/18/2019 14:52,,
8241,15102,294757,Industrial Solutions,50.5,12/18/2019 14:11,12/18/2019 16:25,,
8242,15103,294934,Triwell Properties Inc,206.72,12/18/2019 14:50,12/19/2019 10:49,,
8243,15104,294979,"Mulzer Crushed Stone, Inc.",34.5,12/18/2019 14:52,12/19/2019 12:02,,
8244,15105,,Marketshare Inc,1494,12/18/2019 15:13,,12/20/2019 8:23,
8245,15106,307062,"Ad Art, Inc",1543.6,12/18/2019 15:26,1/30/2020 14:40,,
8246,15107,294923,"EMSL Analytical, Inc.",605.1,12/18/2019 15:47,12/19/2019 10:42,,
8247,15108,,Village of Plain City OH,444.5,12/18/2019 15:59,,4/2/2020 11:17,
8248,15109,295334,SNL Construction,1965.02,12/18/2019 16:17,12/20/2019 12:44,,
8249,15110,300544,Sign Designs,423,12/19/2019 8:16,1/13/2020 12:43,,
8250,15111,295276,Redside Partners,19.81,12/19/2019 8:39,12/20/2019 10:36,,
8251,15112,295084,Crown Equipment Corp,29.5,12/19/2019 8:44,12/19/2019 15:00,,
8252,15113,295134,Kidds Restaurants Inc.,31.41,12/19/2019 8:55,12/19/2019 16:55,,
8253,15114,,Elevator Engineering & Equipment SAL,426,12/19/2019 9:07,,2/11/2020 13:08,
8254,15115,,Commercial Door and Hardware,10,12/19/2019 9:09,,1/3/2020 15:22,
8255,15116,,"Section 10, Inc.",145.5,12/19/2019 9:25,,12/27/2019 13:34,
8256,15117,295226,American Properties Team,85.11,12/19/2019 9:31,12/20/2019 8:41,,
8257,15118,295610,Koby Subaru,84.5,12/19/2019 9:34,12/23/2019 7:48,,
8258,15119,295067,Roger Kuske,285.38,12/19/2019 10:12,12/19/2019 14:37,,
8259,15120,294998,Triwell Properties Inc,87.66,12/19/2019 10:30,12/19/2019 12:36,,
8260,15121,295291,Klamath County Fire District No 1,86.5,12/19/2019 11:00,12/20/2019 11:09,,
8261,15122,295230,Swanson Industries,82.15,12/19/2019 11:03,12/20/2019 9:01,,
8262,15123,295280,Fastsigns 2040,388.7,12/19/2019 11:06,12/20/2019 10:46,,
8365,15124,295236,Reilly Construction Group,744.5,12/19/2019 11:30,12/20/2019 9:12,,
8366,15125,295465,HALO Branded Solutions,6527.91,12/19/2019 12:17,12/20/2019 17:15,,
8367,15126,295356,G & H Towing Company,308.34,12/19/2019 12:34,12/20/2019 13:23,,
8368,15127,,Joe Hillman Maintenance & Construction,84,12/19/2019 13:19,,1/16/2020 8:55,
8369,15128,295312,"BEST SPECIALTIES, INC.",63.9,12/19/2019 13:24,12/20/2019 11:55,,
8370,15129,340941,Tactile/Braille Signs,88.5,12/19/2019 15:04,5/15/2020 15:08,,
8371,15130,313459,Morrison Fire Department,604,12/19/2019 15:07,2/18/2020 12:32,,
8372,15131,295220,Widener University,162.5,12/19/2019 15:29,12/20/2019 8:18,,
8373,15132,295221,Widener University,63.5,12/19/2019 15:33,12/20/2019 8:20,,
8374,15133,295270,Apex Lodging,76.85,12/19/2019 15:33,12/20/2019 10:27,,
8375,15134,295295,Fulton Marina,40,12/19/2019 16:11,12/20/2019 11:25,,
8376,15135,299416,Northeast Colorado Health Department,1061.5,12/19/2019 16:12,1/9/2020 11:09,,
8377,15136,295755,Talk A Phone,183,12/19/2019 16:35,12/23/2019 15:01,,
8378,15137,299755,Wacker Polysilicon North America Infrastructure,106.5,12/20/2019 8:00,1/10/2020 7:28,,
8379,15138,295369,Tim Ryan Construction,47.5,12/20/2019 8:16,12/20/2019 13:43,,
8380,15139,296503,Oden-Hardy Construction,238,12/20/2019 8:51,12/30/2019 8:51,,
8381,15140,295417,Northern Arizona VA Healthcare System,47.5,12/20/2019 9:13,12/20/2019 15:14,,
8382,15141,,Sign Designs,59.5,12/20/2019 9:21,,2/11/2020 12:53,
8383,15142,,Odell Public Library,11,12/20/2019 10:26,,1/9/2020 11:25,
8384,15143,296642,Buffalo State College,144.5,12/20/2019 10:54,12/30/2019 14:14,,
8385,15144,,Main Electric Supply,310.5,12/20/2019 11:16,,6/9/2020 9:41,
8386,15145,298990,New Mexico Tech,54.5,12/20/2019 12:03,1/8/2020 12:47,,
8387,15146,,Katerra,501.78,12/20/2019 12:06,,6/9/2020 9:41,
8388,15147,300005,Tetra Tech / Maytag Joint Venture,119.83,12/20/2019 12:38,1/10/2020 13:50,,
8389,15148,296753,Talawanda School District,132.6,12/20/2019 13:10,12/31/2019 7:38,,
8390,15149,295444,Dove Contracting,213.89,12/20/2019 13:17,12/20/2019 16:16,,
8493,15150,,Rob Carlson Builders,57.31,12/20/2019 13:36,,12/30/2019 8:29,
8494,15151,295393,Makino,22,12/20/2019 13:50,12/20/2019 14:26,,
8495,15152,295662,High Desert Museum,59.5,12/20/2019 14:20,12/23/2019 10:36,,
8496,15153,295723,Marketshare Inc,149,12/20/2019 14:48,12/23/2019 13:36,,
8497,15154,,FASTSIGNS of Huntsville,2566.98,12/20/2019 15:58,,1/31/2020 13:19,
8498,15155,307299,Lee Health,1307,12/20/2019 16:51,1/31/2020 9:09,,
8499,15156,,Cen Cal Better Deal Printing,192.17,12/23/2019 7:48,,1/8/2020 15:45,
8500,15157,,"Intralox, LLC",14.18,12/23/2019 7:52,,2/11/2020 9:43,
8501,15158,,Sunrise Church of California,102.91,12/23/2019 7:55,,1/23/2020 15:46,
8502,15159,295715,JAD Corporation of America,31.5,12/23/2019 8:02,12/23/2019 13:15,,
8503,15160,295964,Freehold Regional High School District,177,12/23/2019 8:09,12/26/2019 10:35,,
8504,15161,304145,Tactile/Braille Signs,,12/23/2019 9:29,1/23/2020 8:46,,
8505,15162,,Lane Signs,159.38,12/23/2019 9:40,,1/17/2020 13:57,
8506,15163,295654,Town of Jupiter,82.5,12/23/2019 9:56,12/23/2019 10:18,,
8507,15164,,Swamprat BBQ inc.,48.5,12/23/2019 10:01,,1/29/2020 15:40,
8508,15165,295940,MSC Industrial Supply,88.27,12/23/2019 10:05,12/26/2019 9:43,,
8509,15166,,Town of Jupiter,82.5,12/23/2019 10:23,,12/23/2019 10:26,
8510,15167,,Maryland Procurement Office,51.5,12/23/2019 11:05,,6/9/2020 9:41,
8511,15168,295704,Vintage Associates Inc,134.69,12/23/2019 12:05,12/23/2019 12:30,,
8512,15169,295762,"Self Storage Signs, LLC",,12/23/2019 13:23,12/23/2019 15:23,,
8513,15170,,Atlanta Gas Light Company,17.28,12/23/2019 13:36,,1/9/2020 15:47,
8514,15171,,MCCS,80.5,12/23/2019 13:52,,6/9/2020 9:42,
8515,15172,295990,Northern Arizona VA Healthcare System,537.5,12/23/2019 14:53,12/26/2019 12:06,,
8516,15173,296263,Nutrien Ag Solutions - Stockton IL,1018.18,12/23/2019 15:09,12/27/2019 14:11,,
8517,15174,295970,Culmen Real Estate Services,29.56,12/23/2019 15:09,12/26/2019 10:51,,
8595,15175,299506,Cargill Meat Solutions Corp,70.7,12/23/2019 15:16,1/9/2020 13:10,,
8596,15176,295996,HC Quality Doors,272.5,12/26/2019 8:16,12/26/2019 12:24,,
8597,15177,295956,"Coastal Technical Sales, Inc",20,12/26/2019 8:59,12/26/2019 10:21,,
8598,15178,306124,Blue Lake Rancheria Tribal Government,278.56,12/26/2019 9:21,1/28/2020 15:46,,
8599,15179,300931,"Grace Covenant Church, Olmsted",116.5,12/26/2019 9:33,1/14/2020 11:54,,
8600,15180,295984,Power House Manufacturing,116.5,12/26/2019 10:02,12/26/2019 11:45,,
8601,15181,296257,Providence Health and Services- Tarzana,1964.99,12/26/2019 10:14,12/27/2019 13:51,,
8602,15182,,Teledyne Brown Engineering,9,12/26/2019 10:35,,3/6/2020 9:35,
8603,15183,,"Everywhere Signs, LLC",36.1,12/26/2019 10:42,,1/17/2020 14:56,
8604,15184,,Proforma CNR Marketing,15403.68,12/26/2019 10:47,,1/9/2020 12:00,
8605,15185,299375,"MAC GC-Electric, Inc.",1855.5,12/26/2019 11:11,1/9/2020 10:19,,
8606,15186,296663,Marketshare Inc,1846.25,12/26/2019 11:27,12/30/2019 14:59,,
8607,15187,299779,Vital Signs,241.5,12/26/2019 11:46,1/10/2020 8:40,,
8608,15188,296829,Golden Rule Machine,720,12/26/2019 11:51,12/31/2019 11:14,,
8609,15189,298932,Owens Corning,35.09,12/26/2019 12:12,1/8/2020 11:19,,
8610,15190,296077,Alameda County DSAL,162.79,12/26/2019 12:29,12/26/2019 15:47,,
8611,15191,296616,Northern Arizona VA Healthcare System,125.5,12/26/2019 12:49,12/30/2019 13:30,,
8612,15192,298973,Mercury Sign Co,1214.49,12/26/2019 13:31,1/8/2020 12:18,,
8613,15193,298078,Lane Signs,76.5,12/26/2019 14:07,1/6/2020 11:10,,
8614,15194,300933,Paragon 28,32.77,12/26/2019 16:26,1/14/2020 11:55,,
8615,15195,,Vet Construction,50.5,12/26/2019 16:56,,6/9/2020 9:42,
8616,15196,296620,Martin's Famous Pastry Shoppe,1071.65,12/27/2019 8:59,12/30/2019 13:34,,
8617,15197,296637,Philadelphia Sign Company,28.5,12/27/2019 9:49,12/30/2019 14:09,,
8618,15198,301459,Philadelphia Sign Company,79.5,12/27/2019 10:05,1/15/2020 13:26,,
8619,15199,296266,Irv's Repair Inc,6.4,12/27/2019 10:27,12/27/2019 14:24,,
8697,15200,296268,J&B Materials,254.89,12/27/2019 10:45,12/27/2019 14:27,,
8698,15201,298001,J H Fitzmaurice Inc,131.66,12/27/2019 12:03,1/6/2020 9:03,,
8699,15202,296262,"Self Storage Signs, LLC",49.5,12/27/2019 13:28,12/27/2019 14:11,,
8700,15203,296607,Mark Byvick,54.85,12/30/2019 7:30,12/30/2019 13:01,,
8701,15204,298534,Aria Energy,653.49,12/30/2019 7:56,1/7/2020 12:36,,
8702,15205,297230,"BAE Systems, Inc.",8,12/30/2019 8:26,1/2/2020 13:24,,
8703,15206,297631,Woessner Farms,287.56,12/30/2019 8:54,1/3/2020 13:34,,
8704,15207,297065,Dominion Energy Transmission Inc.,187.09,12/30/2019 8:59,1/2/2020 9:01,,
8705,15208,296510,Northwell Health Lab,202.5,12/30/2019 9:10,12/30/2019 9:15,,
8706,15209,298100,NAVAHCS,57.5,12/30/2019 9:12,1/6/2020 11:41,,
8707,15210,302077,Fastsigns 2067,22.02,12/30/2019 9:30,1/16/2020 15:23,,
8708,15211,300549,Seaport Residential LLC,17.01,12/30/2019 9:56,1/13/2020 12:52,,
8709,15212,,Sign Factory,3052.5,12/30/2019 10:08,,1/20/2020 15:56,
8710,15213,296552,HALO Branded Solutions,63.9,12/30/2019 10:21,12/30/2019 10:35,,
8711,15214,309992,Dana Sellers,117.16,12/30/2019 11:01,2/7/2020 11:15,,
8712,15215,297088,Team Commercial Construction,313.55,12/30/2019 11:21,1/2/2020 9:45,,
8713,15216,297460,BEM Inc.,107.25,12/30/2019 11:44,1/3/2020 9:08,,
8714,15217,297150,"Shel/Don Group, Inc.",60.34,12/30/2019 11:58,1/2/2020 11:13,,
8715,15218,296778,CS Energy,218.7,12/30/2019 12:09,12/31/2019 9:27,,
8716,15219,297504,Michelle Forrest,80.5,12/30/2019 12:28,1/3/2020 10:29,,
8717,15220,,FASTSIGNS Chandler,315.31,12/30/2019 13:00,,6/9/2020 9:42,
8718,15221,,8730 Santa Monica Blvd Investors LLC,536.04,12/30/2019 13:31,,4/2/2020 11:18,
8719,15222,296788,Smith Power Products,30.39,12/30/2019 13:39,12/31/2019 9:51,,
8720,15223,,Manning Materials Inc.,5487.25,12/30/2019 14:13,,4/6/2020 8:52,
8721,15224,298159,"Protect Metal Sales, LLC",830.7,12/30/2019 14:28,1/6/2020 13:01,,
8722,15225,297133,Ironmark,60.95,12/30/2019 14:41,1/2/2020 10:54,,
8800,15226,302323,Church of God,,12/30/2019 15:06,1/17/2020 11:24,,
